Interest / Discount on Advances / Bills,Income from Investments,Interest on Balance with RBI and Other Inter-Bank funds,Others,Total Income,Payments to and Provisions for Employees,Operating Expenses (excludes Employee Cost & Depreciation),Total Provisions and Contingencies,Total Expenditure,Net Profit / Loss for The Year,Total Reserves and Surplus,Total ShareHolders Funds,Deposits,Borrowings,Other Liabilities and Provisions,Cash and Balances with Reserve Bank of India,Balances with Banks Money at Call and Short Notice,Investments,Advances,Fixed Assets,Other Assets,Capital Adequacy Ratios (%),Tier 1 (%),Tier 2 (%),a) % of Share by Govt.,i) % of Gross NPA,ii) % of Net NPA,Return on Assets %,Cash EPS (Rs.),Book Value [Incl. Reval Reserve]/Share (Rs.),Operating Revenue / Share (Rs.),Net Profit/Share (Rs.),Interest Income/ Employee (Rs.),Net Profit/ Employee (Rs.),Business/ Employee (Rs.),Interest Income/ Branch (Rs.),Net Profit/ Branches (Rs.),Business/ Branches (Rs.),ROCE (%),CASA (%),Net Profit Margin (%),Operating Profit Margin (%),Return on Assets (%),Net Interest Margin (X),Cost to Income (%),Interest Income/Total Assets (%),Non-Interest Income/Total Assets (%),Operating Profit/Total Assets (%),Operating Expenses/Total Assets (%),Interest Expenses/Total Assets (%),EV Per Net Sales (X),Price To Book Value (X),Price To Sales (X),Retention Ratios (%),rank
0.0415667652655595,0.0182115850499999,0.0026133994994451,0.0002798009636863,0.0742679610007493,0.0119723682837746,0.0049150718938835,0.0294804552602463,0.0903065314356278,-0.0160385704348784,0.0529127674663087,0.0536337106624563,0.838601394748,0.0794572451513723,0.0283076624958982,0.037591928026856,0.0870597407962941,0.261554070543845,0.566358935225972,0.0082907814670643,0.0391445439399678,9.2,7.12,2.08,62.25,18.38,11.24,-1.6,-42.41,148.79,173.86,-44.49,6408236.15,-1639961.57,143658746.44,68732301.73,-17589603.61,1540829032.22,1.38,40.98,-25.59,-44.09,-1.6,1.94,63.44,6.26,1.15,-2.76,1.76,4.31,14.6,0.7,0.55,100.0,2
0.0457551328345021,0.0174602757025923,0.0018799702442163,0.0005355874466243,0.0780577194733723,0.0075253229229275,0.004905567312118,0.0183809502456892,0.0762185638246219,0.0018391556487504,0.0575033087240295,0.0580941346996875,0.8630815672055,0.0565897697938814,0.0222345283009307,0.0349978214862607,0.0876287282276171,0.259221880843454,0.582362014216945,0.0087088490138312,0.0270807062118911,11.66,8.91,2.75,65.01,12.53,7.81,0.19,8.22,196.65,222.16,6.23,6395648.26,179223.45,140856500.49,68140663.59,1909486.6,1500716584.03,2.06,41.82,2.8,-16.13,0.18,2.08,40.22,6.56,1.24,-1.05,1.3,4.48,14.16,0.84,0.68,100.0,1
0.0516122750690802,0.0180308990332286,0.0010945616453672,0.0003216407978022,0.081363719223676,0.0096284714648153,0.0047210444092952,0.0242597714087792,0.0873188537936247,-0.0059551345699487,0.0568144471229031,0.0574028882582469,0.82867700865847,0.0895356520379389,0.0243844360616122,0.039675529674188,0.0706393375775853,0.236512056225676,0.617817941239376,0.007825598825611,0.027529521473831,11.28,8.41,2.87,62.08,12.9,8.61,-0.61,-18.23,195.1,241.52,-20.24,6698259.9,-561347.44,136350747.6,70154363.76,-5879284.02,1428072378.85,1.87,37.17,-8.38,-22.88,-0.59,2.29,48.18,7.1,1.03,-1.62,1.49,4.81,12.71,0.47,0.35,100.0,2
0.0576702176043237,0.017569036433575,0.0010479277136231,0.0004785743741107,0.086529392694191,0.012160618934533,0.0046150421590973,0.0147400542585395,0.0814549529480871,0.0050744397461039,0.0641578887699939,0.0647726564540745,0.831013953143004,0.0756970107416527,0.0285163796612686,0.0401518165074844,0.052556711577144,0.250744132267787,0.630719721228853,0.0058864283374902,0.0199411900812419,12.89,9.67,3.23,59.86,6.55,4.06,0.53,18.5,210.72,249.74,16.51,6782158.44,448320.4,129142340.02,70602682.93,4667042.68,1344379634.15,2.03,36.65,6.61,-6.1,0.5,2.74,37.13,7.67,0.97,-0.46,1.73,4.93,11.87,0.71,0.58,79.48,2
0.058851594615253,0.0186509056576295,0.0006581157164515,0.000367156043335,0.0868427145587318,0.0118281511323209,0.0044972391260839,0.0146104632259675,0.0807699328905102,0.0060727816682216,0.0645566206978846,0.0652144275592351,0.820095228384903,0.0872686620789451,0.0274216819769168,0.0404156521079396,0.0417369887339833,0.261228736053012,0.634550308426337,0.0062129655481945,0.0158553491305329,12.11,9.32,2.79,58.87,5.25,2.85,0.64,102.05,991.39,1193.78,92.32,6594841.4,509998.32,122162597.46,69703676.83,5390388.65,1291188324.46,2.12,38.29,7.73,-2.85,0.6,2.93,36.36,7.85,0.83,-0.22,1.69,4.91,11.66,0.78,0.62,89.16,2
0.0665192676600239,0.0199006200004911,0.0006783787337141,0.0003841695981081,0.0962861990627072,0.01185005654061,0.0045352560648971,0.0128628008559357,0.086372025687429,0.0099141733752781,0.067498391653941,0.0682365143252639,0.817663047700094,0.0827371468884789,0.0313632702039755,0.037350402099044,0.0193142064192511,0.271251655748624,0.644685763176284,0.0070115702352319,0.0203864023215646,12.72,9.76,2.96,57.87,4.27,2.35,1.0,143.33,924.45,1185.19,134.31,6619055.99,750121.9,110643568.21,71319933.95,8082518.73,1192177854.78,2.35,39.16,11.33,1.26,0.99,3.1,31.06,8.74,0.88,0.11,1.7,5.64,10.47,0.81,0.61,79.89,0
0.0399177411829153,0.0153573745229901,0.0022226840372828,0.0031993299965868,0.0762565151754021,0.0103015612533979,0.0094183067736591,0.0167736073754519,0.0681639029423989,0.0080926122330032,0.102546764083103,0.138219323403779,0.773455361327819,0.0475914354008315,0.0407338798675705,0.0450978663082557,0.0435181734842778,0.27532475020848,0.483618039664075,0.0329670595810435,0.119474143930237,19.06,16.68,2.38,45.48,19.14,1.27,0.84,2.65,38.75,17.02,2.27,10496440.39,1399466.72,217387408.55,97005809.12,12933565.75,2009046941.15,2.59,56.77,13.33,-12.3,0.8,3.03,49.65,6.06,1.55,-0.74,2.1,3.02,15.3,1.39,2.52,100.0,2
0.0396997851453405,0.017331237535434,0.0021638607316235,0.0077432106653025,0.0824710959092177,0.01037405183325,0.0086309940406512,0.019247855550609,0.077905535147154,0.0045655607620637,0.0875144846215164,0.12362495167315,0.775440778484765,0.0534250135207712,0.0475092563213131,0.0437017117712787,0.074587203399416,0.272103203314517,0.430374073326776,0.0262873211570717,0.152946487030941,15.59,13.06,2.53,45.48,22.37,1.97,0.7,1.63,34.24,18.54,1.26,11508608.0,784955.31,207314711.59,105794894.9,7215839.17,1905776799.36,2.5,50.45,6.82,-16.38,0.45,2.86,47.98,6.69,1.55,-1.09,2.03,3.83,13.81,1.36,2.08,100.0,1
0.0436800909454706,0.0192725022476817,0.0015121238123176,0.0049657539213282,0.0843344673178384,0.01077183593635,0.0090502385508256,0.0600093277918688,0.127300487757031,-0.042966020439193,0.0788277094696558,0.113436357790998,0.741556219616455,0.122519736041294,0.022487719890991,0.0351361829940864,0.0663179730159497,0.272653776790521,0.432889124667515,0.0271024730517399,0.165900469480187,13.31,10.57,2.74,47.11,27.53,4.19,-4.26,-12.04,32.78,20.06,-12.41,11750349.55,-7271529.14,198762011.96,110069474.1,-68114857.82,1861870580.34,1.74,47.74,-61.88,-83.34,-4.29,2.32,96.2,6.94,1.49,-5.78,2.11,4.61,12.9,0.73,0.96,100.0,1
0.0449003946460223,0.0201171777003625,0.0005912556052901,0.0033025326952297,0.0792156061006888,0.0068414177658118,0.0081057624738556,0.0598481056638115,0.126412084456541,-0.0471964471336092,0.093277698211362,0.117432161638548,0.709905496828772,0.141398417388241,0.0312639241444379,0.0397473820852205,0.0265489908674628,0.290593621939045,0.458312670713465,0.0256989965389832,0.159098369078065,11.58,9.13,2.45,46.46,27.47,10.11,-4.68,-19.07,48.62,28.53,-19.54,12894337.15,-8831158.5,218590969.56,116655586.15,-79895845.67,1977601282.24,1.3,42.54,-68.48,-83.44,-4.71,1.84,95.86,6.89,1.03,-5.75,1.6,5.04,13.41,1.17,1.64,100.0,1
0.0447985696474736,0.0168398524248156,0.0006646615301647,0.0034280994596727,0.0857386255356771,0.0050842439363765,0.0073958867259636,0.0460799642286266,0.109254466939968,-0.0235158414042913,0.0517418334039177,0.0605449733558761,0.707741811023973,0.180368454965099,0.0513447606550518,0.0375768696874035,0.05858293156955,0.261497268561966,0.490246254756167,0.0193283367441815,0.132768338680732,10.41,7.73,2.68,80.96,27.95,16.69,-2.46,-25.5,68.78,74.67,-26.71,13176842.63,-4714117.08,240155396.97,120180232.25,-42995405.01,2190352589.77,2.37,37.14,-35.77,-66.21,-2.35,1.61,69.54,6.57,2.0,-4.35,1.35,4.96,13.91,1.38,0.97,100.0,1
0.0533776766816514,0.018173834660289,0.0012628262485422,0.0040066573070745,0.0877882476582361,0.0060911706096643,0.0071268899203052,0.0269139135893483,0.10204639493996,-0.014258147281724,0.0566795174475126,0.0623705143546456,0.742293885112527,0.155801495931507,0.0395341322433527,0.0368935994597641,0.0534518402544836,0.256889596893478,0.527481653292069,0.0203135214594771,0.104969788640728,10.7,7.81,2.89,73.98,21.25,13.21,-1.38,-23.31,109.6,134.99,-25.05,15280896.96,-2836168.47,252578227.86,146578941.46,-27205377.64,2422806028.48,1.31,31.45,-18.56,-32.83,-1.42,1.58,46.84,7.68,1.09,-2.52,1.42,6.09,11.77,0.9,0.56,100.0,2
0.0554855672616441,0.0158694505384254,0.0001257305131127,0.0034262700057293,0.0840165639466805,0.0044716202565612,0.0059869841272639,0.0241333936903903,0.0938057541836781,-0.0097891902369976,0.0685493602314894,0.0740487546442092,0.709774603146874,0.185841665083349,0.0303349771255675,0.0369229141068807,0.0073660130629916,0.264441239255711,0.576681415894928,0.0198928269580323,0.0946955907214567,11.67,8.89,2.78,73.98,10.98,6.78,-1.07,-16.76,134.65,136.21,-17.8,15960786.28,-2085829.54,274111144.11,151912792.52,-19852667.93,2608956014.08,1.47,25.96,-13.06,-25.22,-0.97,1.62,41.85,7.49,0.91,-1.88,1.1,5.86,11.97,0.65,0.51,100.0,2
0.0585055659686751,0.0202505082639392,0.0001947866443041,0.0001265902531908,0.0903338721728305,0.0054106589779636,0.0055166891989078,0.0136356830257581,0.0878807682160551,0.0024531320442511,0.0637949713138397,0.0683005956482894,0.729813650552535,0.173673232610334,0.0282124931013648,0.0366141873716068,0.0041850057987998,0.339755122713198,0.585278028232239,0.0085961719523129,0.025571512019319,11.76,8.18,3.58,76.5,5.88,2.88,0.27,6.3,151.61,175.53,5.45,17006337.66,527567.74,282822615.77,163971997.67,5086711.71,2726923939.43,1.65,25.06,3.1,-11.13,0.24,1.61,27.61,7.9,1.12,-0.88,1.13,6.29,11.37,0.5,0.4,86.22,0
0.0615730319182904,0.0184643836625317,0.0003141065609091,0.0004928014004277,0.0898983980474207,0.0045338154375623,0.0052099621810715,0.0138602939489076,0.0864898524948416,0.003408545552579,0.0669761267767393,0.0718527116827913,0.716644513957483,0.182817343752123,0.0286854002121541,0.038635988459821,0.0124828026353947,0.315424203585307,0.600875455775945,0.0090676004796766,0.0235139490638551,11.68,7.79,3.89,76.5,4.9,2.48,0.38,7.7,147.38,165.83,6.99,16180504.75,682201.42,263693658.66,191624738.47,8079270.17,3122908041.07,1.77,22.62,4.21,-6.98,0.34,1.83,26.63,8.08,0.9,-0.56,1.0,6.25,11.04,0.48,0.39,85.69,1
0.0605675256238596,0.0165293386272409,0.0004836903079547,7.35821471555574e-05,0.0876287776648347,0.0047665740378452,0.0045597694768922,0.0110796744081385,0.0817976945768346,0.0058310521060434,0.0616618702983137,0.0657933452058256,0.703651263873294,0.203888756062356,0.0266666038765677,0.0326672202316142,0.0228664500139744,0.306104613489091,0.608195793325687,0.0090631208106391,0.0211028021289933,13.13,7.68,5.45,71.72,3.22,1.58,0.69,15.05,159.34,188.06,14.12,16207113.09,1216995.6,273794324.22,232939594.8,17491484.2,3935157271.38,1.73,25.11,7.5,-5.33,0.58,1.66,23.72,7.76,0.99,-0.41,0.97,6.1,11.69,0.55,0.43,75.21,1
0.0625498259118773,0.0100824285953604,0.003205078291269,0.0008402521373366,0.0950793704417826,0.0061902919333854,0.0167914597982787,0.0204676624079064,0.0836081724371725,0.0114711731274151,0.116690189712991,0.118657329028119,0.7305968203263,0.117726897059013,0.0330189784637625,0.0389108186890822,0.130936961237698,0.176555393129585,0.59469315198986,0.0045990221570727,0.0543046527967017,18.42,15.96,1.62,0.0,2.27,0.64,1.28,63.67,615.72,397.88,59.52,9178262.85,1373093.71,158636437.2,136081422.96,20358160.26,2352021560.26,3.3,42.78,14.96,-9.03,1.14,3.73,46.53,7.66,1.84,-0.69,2.37,3.93,12.91,1.53,2.35,91.6,1
0.0663558077018178,0.0105961397928632,0.0018661731493617,0.0010771332007705,0.0979644064189391,0.006098281482563,0.0160918967057444,0.0244929681360377,0.0901500732493004,0.0078143331696387,0.117327347576368,0.119472908090208,0.705851775374322,0.141395765935597,0.0332795505998728,0.0492342193732174,0.105948752351244,0.192010860319404,0.585706254808384,0.0049848645662794,0.0621150485814706,17.38,16.83,0.55,0.0,2.67,0.69,1.03,40.62,560.73,374.98,36.68,9777079.9,956269.85,158052784.9,143919586.6,14076387.1,2326552681.39,3.34,41.81,9.78,-12.83,0.78,3.72,48.51,7.98,1.8,-1.02,2.3,4.26,12.53,1.71,2.54,100.0,0
0.0781881116422638,0.013945887342617,0.0006253550840876,0.0009782205322748,0.116376034394855,0.00719239764663,0.018729062353295,0.020695794648267,0.101988145219031,0.0143878891758238,0.108545319924555,0.113029267640545,0.657986784562047,0.197857209503561,0.0311267382938475,0.0445364395045814,0.0075829433277247,0.195337779513971,0.673434572769828,0.0059275858874012,0.0731806789964943,15.04,14.57,0.47,0.0,2.45,0.91,1.54,67.71,500.43,415.02,63.7,9383461.53,1440279.32,133279969.94,150616587.65,23118329.67,2139314389.32,3.62,40.37,15.34,-8.8,1.43,3.92,40.83,9.37,2.26,-0.82,2.68,5.44,9.5,0.71,0.85,100.0,1
0.0657141966533513,0.0132364396988518,0.0003672529443766,0.0008102385355206,0.100453272848961,0.0066716358417276,0.0155580196661558,0.0172310488590034,0.0885710941301367,0.0118821787188239,0.093845491434688,0.0960550921890197,0.701419324826177,0.170330497414472,0.0321950855703319,0.0358548369296862,0.0173574259135664,0.213326195843329,0.670916021637364,0.0061551132746587,0.0563904064013955,14.16,13.7,0.46,0.0,2.1,1.21,1.39,58.57,442.78,369.37,54.77,8025217.38,1190056.56,137445981.58,133700603.6,19826413.81,2289858308.11,3.0,43.14,14.82,-10.53,1.18,3.18,40.1,8.01,2.03,-0.84,2.3,4.82,15.26,4.07,4.82,86.3,0
0.0618154012143692,0.0138719183692033,0.0014505507833551,0.0008346938827077,0.0994054582726154,0.0080346561976257,0.0162395540309862,0.0137624547571459,0.0831348609748957,0.0162705972977197,0.104801933129194,0.1075759287622,0.684211511854016,0.172764262125013,0.0354482972587712,0.0494635200104536,0.0101678881229544,0.225951304665478,0.654045803979097,0.006040577520271,0.0543309508227729,15.03,14.58,0.45,0.0,1.17,0.51,1.9,63.6,397.21,287.91,60.08,6834657.77,1426193.44,117304553.04,123433919.29,25757053.57,2118520227.86,3.11,44.0,20.86,-6.62,1.62,3.38,39.22,7.79,2.14,-0.51,2.52,4.41,16.59,4.59,6.24,88.01,1
0.064255315790384,0.0138086311543438,0.0018518496750125,0.0007211930965408,0.103987267504928,0.0085140416307091,0.0171922045094048,0.014459294655911,0.0879340040026104,0.0160532635023172,0.112135170976333,0.115568450903089,0.708499000914702,0.125686481060761,0.0502460671214482,0.0433743015121153,0.0608990026835391,0.205443418164203,0.632977981723991,0.0074740659600608,0.0498312859319598,15.31,14.72,0.59,0.0,0.93,0.39,1.86,51.13,345.17,240.84,47.95,5690791.78,1132927.51,94672011.69,120047252.5,23899105.83,1997106086.67,3.21,36.85,19.9,-9.04,1.6,3.39,39.65,8.06,2.33,-0.72,2.67,4.67,15.66,4.16,5.85,99.98,1
0.0660057023930044,0.0127136103667514,0.0029166698498946,0.0010493585504015,0.106225401531191,0.0088256216273104,0.0162754461594526,0.0132443942997775,0.0899002613150546,0.0163251402161363,0.122001907937619,0.126348424309276,0.664017911565856,0.158191747516493,0.0514419880078816,0.0322800025903741,0.0399182504207751,0.222868633689757,0.631309726133626,0.008962922878751,0.0646603928872097,15.5,14.92,0.58,0.0,0.87,0.36,1.91,41.06,297.42,194.64,38.43,5021968.3,991522.16,78672891.59,115806589.0,22864501.0,1814196880.0,3.11,35.18,19.74,-8.72,1.63,3.22,37.15,8.26,2.35,-0.72,2.62,5.04,14.52,3.32,4.97,87.2,2
0.0707221274402488,0.0154003192201467,0.0025413340234862,0.0001589135664163,0.110853118408386,0.0089856732179868,0.0148337657786324,0.0119551757433745,0.0944144539128662,0.0164386644955199,0.0925715514289757,0.0975524927984844,0.6794092007839,0.188955562121458,0.0340826526505023,0.0369803049820777,0.0618058299833791,0.227825325580355,0.630413967091145,0.0106087177746382,0.0323658545884047,12.09,11.22,0.87,0.0,0.81,0.31,1.9,36.27,201.05,183.06,33.88,5068753.67,938086.55,74746385.23,120998300.87,22393449.44,1784301662.92,2.93,34.12,18.5,-6.29,1.64,3.13,33.32,8.88,2.2,-0.55,2.49,5.74,14.18,4.56,4.82,88.18,0
0.076153739465927,0.0169722977967601,0.0017063879696545,7.46903825101323e-06,0.116563649477805,0.0092994122556346,0.0146834397518073,0.0136504143075517,0.100384333726741,0.016179315751064,0.0977444308839905,0.103911098680589,0.695221412744454,0.169627144461427,0.031240459021811,0.0507195958721728,0.0270669902637064,0.247776151314901,0.633165770248017,0.0116798522003729,0.0295917550091105,13.83,12.71,1.12,0.0,1.12,0.33,1.81,28.65,172.04,157.02,26.79,5294120.85,903157.15,74152739.7,137101900.33,23389069.77,1920334239.2,3.07,32.54,17.05,-5.84,1.61,3.32,33.25,9.48,2.17,-0.55,2.51,6.16,11.78,3.05,3.19,86.92,2
0.0765320738182633,0.0174950331839514,0.0011663355455967,6.72518624537081e-05,0.113853310728705,0.0090232083039816,0.0139342312252716,0.0106167909757549,0.0993773814389224,0.0144759292897821,0.096808169314271,0.10408692159988,0.738225194703009,0.1290411821486,0.0286467015485116,0.0443322094678617,0.0490937231776927,0.26810943965148,0.604593015737209,0.0103147714555267,0.0235568405102301,15.36,13.78,1.58,0.0,1.03,0.31,1.63,21.7,145.93,133.56,20.3,6071320.03,922607.2,85582789.95,139664646.0,21223656.0,1968746500.0,2.58,29.32,15.19,-4.32,1.44,3.04,30.36,9.52,1.85,-0.41,2.39,6.48,11.67,2.85,3.03,85.19,1
4.74354191749532,0.904433385646161,0.220623937076533,0.109496495555924,7.00331968209564,0.897394235432487,1.12825636509659,0.581270398805255,6.66826555935806,0.0033505412273757,0.0902861832511402,10.6033107951685,61.9670628734069,22.6901287828244,4.73949440612245,2.84936944455103,11.8070180516179,16.3080643867299,56.8951854506547,0.670331361397105,11.4700313050493,17.4,11.6,5.8,0.0,13.93,4.53,0.4,0.58,13.47,7.59,0.43,7813813.89,437941.51,155361753.1,169550011.59,9502784.31,3371156186.27,0.96,31.11,5.6,-11.54,0.33,2.04,39.01,5.97,1.02,-0.69,2.15,3.93,15.3,0.91,1.62,100.0,2
6.08386396028672,0.979762689395885,0.12138138397882,0.141754797613551,8.54804533857722,0.888482631070819,1.09979145126007,3.08526889597557,9.81374137580021,-0.0126569969295843,0.103038183023445,12.1357000223402,59.5689807484219,23.3780918428222,4.91722373068022,2.49057578820307,8.22392052255667,15.8363352100295,61.0116619057415,0.785445727554781,11.6520571901791,17.5,11.3,6.2,0.0,15.41,5.88,-5.7,-1.24,13.25,8.0,-1.38,8999477.01,-1554659.45,148109400.99,187306871.96,-32357257.94,3082613420.56,1.91,26.13,-17.27,-33.94,-1.26,2.71,60.86,7.32,1.22,-2.48,2.11,4.61,12.93,1.18,1.95,100.0,0
8.2463033728208,1.65262804985608,0.0815934969087014,0.12959469088798,14.708743369389,1.00837802352059,1.4714173368708,10.9959580636498,21.0765927778216,-0.063678494084326,0.0745313949373479,8.42669570733731,40.8661516027884,44.1344526785644,6.57269613273897,2.30529069656497,0.946119202758191,17.0326783564726,66.4954962809935,0.391382715195139,12.8290366265865,8.5,6.5,2.0,0.0,16.8,5.03,-5.1,-12.81,17.31,20.77,-13.08,11346626.0,-7146663.91,120492420.54,229661708.37,-144652255.51,2438830288.11,4.95,26.63,-62.98,-108.47,-6.36,2.63,92.5,10.11,4.59,-10.96,2.6,7.47,9.26,1.3,1.08,102.82,1
6.01918717928445,1.58823643868802,0.104396712022181,0.0672511555600288,8.98438781137336,0.648529485250449,0.917208499615454,1.68439842251387,8.53266465379729,0.0045172315757606,0.0694311265425902,7.06469305930315,59.7674734380781,28.470761344999,4.69707215761984,2.83534611079906,4.22548954553202,23.5073209385794,63.4146545128451,0.214533575778156,5.80265269059634,16.5,11.3,5.2,0.0,3.22,1.86,0.5,8.73,116.22,127.97,7.43,14016250.62,813909.35,221948232.49,264506672.32,15359632.14,4188480216.07,2.24,33.06,5.8,-9.68,0.45,2.57,37.05,7.77,1.2,-0.75,1.64,5.2,13.13,2.37,2.15,63.81,0
4.95389917476834,1.31303817368528,0.165171152994313,0.0545951039156896,8.15862345317073,0.70057635633211,0.893880406701199,1.12773231564151,6.80652567999037,0.013520945726232,0.0809667026836031,8.24408473026985,64.2473921860317,23.9701183181968,3.53840796605873,3.65687658907663,4.2594998937415,21.8914716673879,65.1421751498501,0.266411176857667,4.78356552308626,18.4,13.2,5.2,0.0,1.28,0.64,1.6,19.35,111.85,88.01,18.34,11112743.5,2316352.51,221664661.91,184249287.27,38405124.55,3675200094.55,2.57,36.45,20.84,-4.93,1.35,2.47,34.27,6.48,1.67,-0.31,1.66,4.01,16.5,2.73,3.46,87.0,1
5.67738051795053,1.7654800578369,0.119882867993255,0.0744955173423295,9.57007702783485,0.839319571959294,0.995187759764813,1.16592157199724,8.0216248569236,0.0154845217091125,0.100425825509467,10.2548443243167,66.4344430147654,17.9515876319493,5.35912502896867,3.23262000655445,5.85760935835929,23.2641209947442,61.500385566962,0.317837000962336,5.82742707241777,17.0,13.3,3.7,0.0,1.52,0.81,1.8,76.7,483.13,359.81,72.95,8161313.64,1654706.29,136713805.52,164246437.0,33300964.0,2751365336.0,2.86,36.3,20.27,-5.03,1.54,2.69,32.18,7.63,1.93,-0.38,1.91,4.94,14.93,3.21,4.31,100.0,2
5.87636428414493,2.12279899101683,0.0680973483483125,0.121751088156779,9.83011908080561,0.784686701067102,0.94939950712623,1.06681206686949,8.29351155225467,0.0153660752855093,0.0808773702539479,8.34219746524654,67.6008863668007,19.1566784202262,4.90023774772649,3.49512333068766,1.47779838259419,29.5518953651023,59.4263001108352,0.284830138746381,5.76405872298048,16.5,10.7,5.8,0.0,0.76,0.29,1.7,63.02,327.84,321.82,60.39,9022294.6,1692964.4,139952973.4,157365603.49,29528448.84,2441040233.72,2.73,28.05,18.76,-1.27,1.53,2.76,29.17,8.18,1.64,-0.1,1.8,5.42,12.85,2.64,2.69,83.44,2
5.88680756707717,2.57811517201131,0.0314972981281322,0.0017551537077695,10.0010420766156,0.719436770440803,0.895936202292407,0.91372273902972,8.52835795970652,0.0147268411690909,0.0827070286415382,8.57747288856661,66.9571678604772,19.2555783594982,5.20978089145799,3.84859676929812,1.70117722345112,34.225673551251,55.4818187005532,0.234243254463286,4.50849784472265,15.6,11.5,4.1,0.0,0.41,0.12,1.6,50.04,279.6,277.02,48.01,10704908.88,1855098.43,154232807.03,183391545.17,31780687.8,2642245077.65,2.51,23.11,17.32,-0.35,1.47,2.56,25.91,8.49,1.5,-0.03,1.67,5.93,12.64,2.92,2.95,81.25,2
5.99912177859739,3.13207838974519,0.0219142566411709,0.0027702408981304,10.7350779185291,0.719528794865404,0.827687438672875,0.981683479062987,9.25109105754313,0.0148398686098591,0.0620195478104593,6.53276007081176,68.0562146089113,19.5515622094744,5.85947228378568,4.16597448864976,1.23844444919401,37.5636960480679,51.0320202238593,0.269199535223292,5.73066525500572,14.4,9.8,4.6,0.0,0.31,0.05,1.6,46.61,197.48,276.77,44.86,11342445.57,1838386.59,147528383.52,178238430.36,28888932.14,2318303169.64,2.61,22.03,16.2,-1.03,1.48,2.49,24.09,9.15,1.57,-0.09,1.6,6.66,10.61,2.09,1.49,82.16,2
5.44585780632956,2.88530861428277,0.0166592451797922,0.0211494717727707,9.6377719071849,0.661465874328345,0.63296050326056,0.848612464485587,8.32533417123989,0.0131243773594501,0.0549830768909428,5.86016950050417,67.5608473632734,21.1112796207383,5.46770351548417,3.3689413347355,0.733571850133794,43.3645298132379,47.4244312522596,0.231625059419824,4.87690069021341,18.3,9.5,8.8,0.0,0.2,0.01,1.5,37.71,161.94,231.27,36.27,11808085.28,1851766.37,162236833.0,192883700.0,30248388.37,2650119802.33,2.28,18.94,15.68,0.52,1.31,2.23,22.77,8.36,1.26,0.04,1.34,6.13,12.05,2.65,1.85,83.45,0
4.51267079680804,1.55771253135563,0.168461145094269,0.0576231101622528,7.77619039635012,1.07430016272794,1.4267896580664,0.809955745823984,5.77988786954938,0.0199630252680074,0.165252554325704,16.8800619614352,72.5811590477015,6.04690327887024,4.49187571199297,3.73198884843201,6.26360995220624,23.4218836015503,63.1661995340783,0.382769281211955,3.03354878252114,22.69,21.67,1.02,0.0,2.34,0.64,2.13,45.11,362.72,136.24,43.19,4096790.82,1298892.45,88323896.24,159051878.82,50427589.41,3429045383.53,2.93,60.68,31.7,8.2,1.99,3.91,43.72,6.29,1.47,0.51,2.58,2.38,24.79,4.84,12.88,100.0,1
4.84736157229385,1.78190685293347,0.306329820165198,0.0633786734010516,8.42253415499005,0.981880505345895,1.16091319737206,1.3689741301841,6.60635509862066,0.0181617905636939,0.162289170406152,16.6182584505376,73.039990078454,6.16723646193204,4.17451761671572,3.257882854516,7.0752868755271,27.4060779169927,58.329923844937,0.400343040166355,3.53048546786082,22.26,21.38,0.88,0.0,3.25,1.21,0.43,36.99,319.04,135.43,35.14,5191541.14,1347163.75,97444616.5,167333339.78,43421674.56,3140827102.87,3.32,60.44,25.94,5.6,1.81,4.0,42.83,6.99,1.42,0.39,2.23,2.99,23.82,5.5,12.95,100.0,0
5.82904707064794,1.45932699050841,0.10582601585647,0.0810239108392221,8.96643146813361,1.0856632230001,1.26796632842906,1.13078168018536,7.31559114450209,0.0165084032363152,0.132015428769132,13.6066457760863,72.9546965610265,10.5463241698137,2.89233349307351,2.63844709898369,12.154627564818,20.8330881343843,60.9985191463923,0.450554456817523,2.92476637444134,17.89,17.27,0.62,0.0,2.25,0.71,1.87,33.03,253.62,140.77,31.09,5382262.9,1188628.09,96448156.57,168310088.75,37169886.25,3016054416.25,2.86,56.16,22.08,2.13,1.65,3.74,40.01,7.47,1.49,0.15,2.45,3.72,20.05,5.11,9.21,100.0,1
5.8849751750709,1.56092429659551,0.122182607676426,0.101790009478426,9.14470925315585,1.01982531494087,1.26989892017573,1.11568269924451,7.58616825738649,0.0155854099576935,0.132760106773158,13.7425642375652,72.357640940931,10.3302924998836,3.56949911825878,3.48446268851261,4.4200043636188,22.8044377702055,65.8914799205784,0.529051139709511,2.87056732073646,17.45,16.93,0.52,0.0,2.14,0.75,1.69,27.41,222.14,125.44,25.49,5734487.96,1165265.18,103363871.51,159621384.0,32435544.67,2877167818.0,2.77,52.49,20.32,1.09,1.55,3.6,38.52,7.66,1.47,0.08,2.4,4.06,21.0,6.01,10.65,96.7,1
